video_id,model,category,language,prompt_id,video_number,relative_path,source_collection,source_file_name,file_size_bytes
sora2__social_distance__zh__p02__v01,sora2,social_distance,zh,2,1,data/videos/sora2/social_distance/zh/prompt_02/video_01.mp4,sora_seedance_original,20260202_1342_01kgebwjs1f1a9xg80caf8v7zm.mp4,9728305
sora2__social_distance__zh__p02__v02,sora2,social_distance,zh,2,2,data/videos/sora2/social_distance/zh/prompt_02/video_02.mp4,videos_generation_sora2,video.mp4,2478568
sora2__social_distance__zh__p02__v03,sora2,social_distance,zh,2,3,data/videos/sora2/social_distance/zh/prompt_02/video_03.mp4,videos_generation_sora2,video.mp4,2532594
sora2__social_distance__zh__p02__v04,sora2,social_distance,zh,2,4,data/videos/sora2/social_distance/zh/prompt_02/video_04.mp4,videos_generation_sora2,video.mp4,1825604
sora2__social_distance__zh__p02__v05,sora2,social_distance,zh,2,5,data/videos/sora2/social_distance/zh/prompt_02/video_05.mp4,videos_generation_sora2,video.mp4,2529333
sora2__social_distance__zh__p02__v06,sora2,social_distance,zh,2,6,data/videos/sora2/social_distance/zh/prompt_02/video_06.mp4,videos_generation_sora2,video.mp4,3367370
sora2__social_distance__zh__p02__v07,sora2,social_distance,zh,2,7,data/videos/sora2/social_distance/zh/prompt_02/video_07.mp4,videos_generation_sora2,video.mp4,2974072
sora2__social_distance__zh__p02__v08,sora2,social_distance,zh,2,8,data/videos/sora2/social_distance/zh/prompt_02/video_08.mp4,videos_generation_sora2,video.mp4,2524733
sora2__social_distance__zh__p02__v09,sora2,social_distance,zh,2,9,data/videos/sora2/social_distance/zh/prompt_02/video_09.mp4,videos_generation_sora2,video.mp4,2247968
sora2__social_distance__zh__p02__v10,sora2,social_distance,zh,2,10,data/videos/sora2/social_distance/zh/prompt_02/video_10.mp4,videos_generation_sora2,video.mp4,2831041
sora2__social_distance__zh__p02__v11,sora2,social_distance,zh,2,11,data/videos/sora2/social_distance/zh/prompt_02/video_11.mp4,videos_generation_sora2,video.mp4,3114751
sora2__social_distance__zh__p02__v12,sora2,social_distance,zh,2,12,data/videos/sora2/social_distance/zh/prompt_02/video_12.mp4,videos_generation_sora2,video.mp4,2283419
sora2__social_distance__zh__p02__v13,sora2,social_distance,zh,2,13,data/videos/sora2/social_distance/zh/prompt_02/video_13.mp4,videos_generation_sora2,video.mp4,2058933
sora2__social_distance__zh__p02__v14,sora2,social_distance,zh,2,14,data/videos/sora2/social_distance/zh/prompt_02/video_14.mp4,videos_generation_sora2,video.mp4,2160876
sora2__social_distance__zh__p02__v15,sora2,social_distance,zh,2,15,data/videos/sora2/social_distance/zh/prompt_02/video_15.mp4,videos_generation_sora2,video.mp4,1708018
sora2__social_distance__zh__p02__v16,sora2,social_distance,zh,2,16,data/videos/sora2/social_distance/zh/prompt_02/video_16.mp4,videos_generation_sora2,video.mp4,2324176
